ID	imdb_id	title	releasedYear	Genre	Director	Writter	actors	moviePlot	PreprocessedPlot	keywords	imdb_votes	imdb_rating	PolarityConfidence
30	tt0332280	The Notebook	2004	"Drama, Romance"	Nick Cassavetes	"Jeremy Leven (screenplay), Jan Sardi (adaptation), Nicholas Sparks (novel)"	"Tim Ivey, Gena Rowlands, Starletta DuPois, James Garner"	"In a nursing home, resident Duke reads a romance story for an old woman who has senile dementia with memory loss. In the late 1930s, wealthy seventeen year-old Allie Hamilton is spending summer vacation in Seabrook. Local worker Noah Calhoun meets Allie at a carnival and they soon fall in love with each other. One day, Noah brings Allie to an ancient house that he dreams of buying and restoring and they attempt to make love but get interrupted by their friend. Allie's parents do not approve of their romance since Noah belongs to another social class, and they move to New York with her. Noah writes 365 letters (A Year) to Allie, but her mother Anne Hamilton does not deliver them to her daughter. Three years later, the United States joins the World War II and Noah and his best friend Fin enlist in the army, and Allie works as an army nurse. She meets injured soldier Lon Hammond in the hospital. After the war, they meet each other again going on dates and then, Lon, who is wealthy and handsome, proposes. Meanwhile Noah buys and restores the old house and many people want to buy it. When Allie accidentally sees the photo of Noah and his house in a newspaper, she feels divided between her first love and her commitment with Lon. Meanwhile Duke stops reading to the old lady since his children are visiting him in the nursing home."	nursing home resident duke read romance story old woman senile dementia memory loss late  wealthy seventeen yearold allie hamilton spending summer vacation seabrook local worker noah calhoun meet allie carnival soon fall love day noah brings allie ancient house dream buying restoring attempt make love get interrupted friend ally parent not approve romance since noah belongs another social class move new york noah writes letter year allie mother anne hamilton not deliver daughter three year later united state join world war ii noah best friend fin enlist army allie work army nurse meet injured soldier lon hammond hospital war meet going date lon wealthy handsome proposes meanwhile noah buy restores old house many people want buy allie accidentally see photo noah house newspaper feel divided first love commitment lon meanwhile duke stop reading old lady since child visiting nursing home	" nursing home resident, duke read, romance story, old woman senile, dementia memory loss, late wealthy seventeen, hamilton spending summer, vacation seabrook local worker, noah calhoun meet, allie carnival, soon fall love, day noah brings, ancient house dream buying, attempt make, love get, interrupted friend, approve romance, noah belongs, social class, new york noah writes, letter year, mother anne, united state, join world war, ii noah, best friend fin, enlist army allie work, army nurse meet, soldier lon hammond, hospital war meet going, date lon, wealthy handsome proposes meanwhile, noah buy restores, old house, many people, buy allie, photo noah house newspaper, feel divided, first love commitment, lon meanwhile duke, stop reading, old lady, child visiting, nursing home"	7.9	"446,506"	100
31	tt3659388	The Martian	2015	"Adventure, Drama, Sci-Fi"	Ridley Scott	"Drew Goddard (screenplay by), Andy Weir (based on the novel by)"	"Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels"	"During a manned mission to Mars, Astronaut Mark Watney is presumed dead after a fierce storm and left behind by his crew. But Watney has survived and finds himself stranded and alone on the hostile planet. With only meager supplies, he must draw upon his ingenuity, wit and spirit to subsist and find a way to signal to Earth that he is alive. Millions of miles away, NASA and a team of international scientists work tirelessly to bring ""the Martian"" home, while his crewmates concurrently plot a daring, if not impossible, rescue mission. As these stories of incredible bravery unfold, the world comes together to root for Watney's safe return."	manned mission mar astronaut mark watney presumed dead fierce storm left behind crew watney survived find stranded alone hostile planet meager supply must draw upon ingenuity wit spirit subsist find way signal earth alive million mile away nasa team international scientist work tirelessly bring martian home crewmates concurrently plot daring not impossible rescue mission story incredible bravery unfold world come together root watneys safe return	" manned mission, mar astronaut mark, watney presumed dead fierce, storm left, crew watney, alone hostile planet, meager supply, ingenuity wit spirit, subsist find, way signal earth, away nasa team, international scientist work, martian home crewmates, not impossible rescue, mission story, incredible bravery, unfold world, together root watneys, safe return"	8	"622,596"	85.7143
32	tt0446755	The Painted Veil	2006	"Drama, Romance"	John Curran	"Ron Nyswaner (screenplay), W. Somerset Maugham (novel)"	"Catherine An, Bin Li, Bin Wu, Alan David"	"This love story has Kitty meeting young, intelligent, shy and somewhat dull Dr. Walter Fane, whose forte is the study of infectious diseases, and the convenient marriage that she finds herself committed to. It is in this web of intrigue that they head for China, only after Walter discovers Kitty's infidelity with one dashing and witty diplomat Charlie Townsend. So much as to hide her from herself and to help thwart a cholera outbreak, this is a marriage more than on the rocks. This is a cold, indifferent and loveless partnership in a vast unknown and deadly environment that will test both these flightless lovebirds and with the hardships and tolerances more than any had ever anticipated. A visual delight amid the pain and suffering of a dying people and failing marriage. Will a cure be found for both, before it's too late?"	love story kitty meeting young intelligent shy somewhat dull dr walter fane whose forte study infectious disease convenient marriage find committed web intrigue head china walter discovers kitty infidelity dashing witty diplomat charlie townsend so much hide help thwart cholera outbreak marriage rock cold indifferent loveless partnership vast unknown deadly environment will test flightless lovebird hardship tolerance ever anticipated visual delight amid pain suffering dying people failing marriage will cure found late	" love story, kitty meeting, young intelligent shy, somewhat dull dr, walter fane, forte study, infectious disease convenient marriage find, committed web, intrigue head china walter, discovers kitty, infidelity dashing witty diplomat, charlie townsend, so much hide, help thwart, cholera outbreak marriage, rock cold indifferent loveless, partnership vast, flightless lovebird hardship tolerance, visual delight, pain suffering, dying people failing"	7.5	"83,194"	56
33	tt1570728	"Crazy, Stupid, Love."	2011	"Comedy, Drama, Romance"	"Glenn Ficarra, John Requa"	Dan Fogelman	"Steve Carell, Ryan Gosling, Julianne Moore, Emma Stone"	"Cal (Steve Carell) and Emily (Julianne Moore) have the perfect life together living the American dream... until Emily asks for a divorce. Now Cal, Mr Husband, has to navigate the single scene with a little help from his professional bachelor friend Jacob Palmer (Ryan Gosling). Make that a lot of help..."	cal steve carell emily julianne moore perfect life together living american dream emily asks divorce now cal mr husband navigate single scene little help professional bachelor friend jacob palmer ryan gosling make lot help	" cal steve carell, julianne moore, perfect life, american dream, asks divorce, now cal mr, husband navigate, single scene, professional bachelor friend jacob, palmer ryan, gosling make, lot help"	7.4	"418,740"	100
34	tt4679210	Premam	2015	"Comedy, Drama, Romance"	Alphonse Puthren	Alphonse Puthren	"Nivin Pauly, Madonna Sebastian, Sai Pallavi, S.V. Krishna Shankar"	"George, a teenager, loves the idea of being in love. This dream seems to be within reach during his school days, then, for a second time during his college days and yet it fails to materialize. This slow metamorphosis of his love, his attempt to woo his lovers, the abrupt failures hardens him but he finally is able to settle down for life with someone much younger, whom he have met during childhood. The film transcends its viewers on perspectives and boundaries of love."	george teenager love idea love dream seems within reach school day second time college day yet fails materialize slow metamorphosis love attempt woo lover abrupt failure hardens finally able settle life someone much younger met childhood film transcends viewer perspective boundary love	" george teenager, love idea, love dream, reach school day, second time college day, slow metamorphosis love attempt, woo lover, abrupt failure, settle life someone, younger met, childhood film transcends, boundary love"	8.3	"10,874"	100
35	tt1615160	The Foreigner	2017	"Action, Crime, Drama"	Martin Campbell	"David Marconi (screenplay by), Stephen Leather (based on the novel ""The Chinaman"" by)"	"Katie Leung, Jackie Chan, Rufus Jones, Mark Tandy"	"The story of humble London businessman Quan (Chan), whose long-buried past erupts in a revenge-fueled vendetta when the only person left for him to love - his teenage daughter - is taken from him in a senseless act of politically-motivated terrorism. In his relentless search for the identity of the terrorists, Quan is forced into a cat- and-mouse conflict with a British government official (Brosnan), whose own past may hold clues to the identities of the elusive killers."	story humble london businessman quan chan whose longburied past erupts revengefueled vendetta person left love teenage daughter taken senseless act politicallymotivated terrorism relentless search identity terrorist quan forced cat andmouse conflict british government official brosnan whose past may hold clue identity elusive killer	" story humble, london businessman, quan chan, longburied past erupts revengefueled, vendetta person, love teenage daughter taken, senseless act, politicallymotivated terrorism, relentless search identity, forced cat, conflict british government, official brosnan, hold clue, identity elusive"	7	"65,849"	91.4286
36	tt0108052	Schindler's List	1993	"Biography, Drama, History"	Steven Spielberg	"Thomas Keneally (book), Steven Zaillian (screenplay)"	"Liam Neeson, Ben Kingsley, Ralph Fiennes, Caroline Goodall"	"Oskar Schindler is a vainglorious and greedy German businessman who becomes an unlikely humanitarian amid the barbaric German Nazi reign when he feels compelled to turn his factory into a refuge for Jews. Based on the true story of Oskar Schindler who managed to save about 1100 Jews from being gassed at the Auschwitz concentration camp, it is a testament to the good in all of us."	oskar schindler vainglorious greedy german businessman becomes unlikely humanitarian amid barbaric german nazi reign feel compelled turn factory refuge jew based true story oskar schindler managed save jew gassed auschwitz concentration camp testament good 	" oskar schindler, german businessman, nazi reign feel compelled, turn factory refuge, jew based true story, oskar schindler, save jew, auschwitz concentration camp testament"	8.9	"1,005,487"	100
37	tt1981128	Geostorm	2017	"Action, Sci-Fi, Thriller"	Dean Devlin	"Dean Devlin, Paul Guyot"	"Gerard Butler, Jim Sturgess, Abbie Cornish, Alexandra Maria Lara"	"When catastrophic climate change endangers Earth's very survival, world governments unite and create the Dutch Boy Program: a world wide net of satellites, surrounding the planet, that are armed with geoengineering technologies designed to stave off the natural disasters. After successfully protecting the planet for two years, something is starting to go wrong. Two estranged brothers are tasked with solving the program's malfunction before a world wide Geostorm can engulf the planet."	catastrophic climate change endangers earth very survival world government unite create dutch boy program world wide net satellite surrounding planet armed geoengineering technology designed stave off natural disaster successfully protecting planet two year something starting go wrong two estranged brother tasked solving program malfunction world wide geostorm can engulf planet	" catastrophic climate change endangers earth, very survival world, government unite create, dutch boy program world, net satellite, surrounding planet armed, geoengineering technology designed, natural disaster, protecting planet, year something, estranged brother tasked, solving program, malfunction world, wide geostorm, engulf planet"	5.3	"59,535"	97.1429
38	tt1211837	Doctor Strange	2016	"Action, Adventure, Fantasy"	Scott Derrickson	"Jon Spaihts, Scott Derrickson, C. Robert Cargill, Stan Lee (based on the Marvel comics by), Steve Ditko (based on the Marvel comics by)"	"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong"	"Marvel's ""Doctor Strange"" follows the story of the talented neurosurgeon Doctor Stephen Strange who, after a tragic car accident, must put ego aside and learn the secrets of a hidden world of mysticism and alternate dimensions. Based in New York City's Greenwich Village, Doctor Strange must act as an intermediary between the real world and what lies beyond, utilising a vast array of metaphysical abilities and artifacts to protect the Marvel Cinematic Universe."	marvel doctor strange follows story talented neurosurgeon doctor stephen strange tragic car accident must put ego aside learn secret hidden world mysticism alternate dimension based new york city greenwich village doctor strange must act intermediary real world lie beyond utilising vast array metaphysical ability artifact protect marvel cinematic universe	" marvel doctor, strange follows, story talented neurosurgeon doctor, stephen strange tragic car, ego aside learn, hidden world mysticism alternate, dimension based new york, city greenwich village, doctor strange, real world lie, metaphysical ability artifact protect, marvel cinematic universe"	7.5	"425,063"	-100
39	tt0264464	Catch Me If You Can	2002	"Biography, Crime, Drama"	Steven Spielberg	"Jeff Nathanson (screenplay), Frank Abagnale Jr. (book), Stan Redding (book)"	"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen"	"New Rochelle, the 1960s. High schooler Frank Abagnale Jr. idolizes his father, who's in trouble with the IRS. When his parents separate, Frank runs away to Manhattan with $25 in his checking account, vowing to regain dad's losses and get his parents back together. Just a few years later, the FBI tracks him down in France; he's extradited, tried, and jailed for passing more than $4,000,000 in bad checks. Along the way, he's posed as a Pan Am pilot, a pediatrician, and an attorney. And, from nearly the beginning of this life of crime, he's been pursued by a dour FBI agent, Carl Hanratty. What starts as cat and mouse becomes something akin to father and son."	new rochelle  high schooler frank abagnale jr idolizes father who trouble irs parent separate frank run away manhattan checking account vowing regain dad loss get parent back together just year later fbi track france he extradited tried jailed passing bad check along way he posed pan pilot pediatrician attorney nearly beginning life crime he pursued dour fbi agent carl hanratty start cat mouse becomes something akin father son	" new rochelle, high schooler, abagnale jr, idolizes father, trouble irs parent, separate frank, manhattan checking, account vowing, regain dad loss, get parent, later fbi track, jailed passing, bad check, posed pan, pilot pediatrician attorney, beginning life, dour fbi agent carl, hanratty start cat mouse becomes, something akin father"	8.1	"657,260"	100
40	tt2389486	Mai	2013	"Drama, Family"	Mahesh Kodiyal	"Mahesh Kodiyal, Sahil Sultanpuri (song), Manoj Tapadia"	"Asha Bhosle, Kshitee Jog, Shivani Joshi, Ram Kapoor"	The only son who she had great expectations from isolates her the moment he lands a job in a foreign country. The 2 youngest daughters try to run away from the responsibility too. The ...	son great expectation isolates moment land job foreign country youngest daughter try run away responsibility	" son great expectation, isolates moment land, job foreign country, youngest daughter try run"	7	83	100
41	tt2911666	John Wick	2014	"Action, Crime, Thriller"	"Chad Stahelski, David Leitch"	Derek Kolstad	"Keanu Reeves, Michael Nyqvist, Alfie Allen, Willem Dafoe"	An ex-hitman comes out of retirement to track down the gangsters that killed his dog and took everything from him.	exhitman come retirement track gangster killed dog took everything	" exhitman come, retirement track gangster, dog took"	7.3	"388,761"	49.0909
42	tt0428870	A Moment to Remember	2004	"Drama, Romance"	John H. Lee	"Yeong-ha Kim, John H. Lee"	"Woo-sung Jung, Ye-jin Son, Jong-hak Baek, Sun-jin Lee"	"A Korean love story about a young couple's enduring love, which is tested when 27 year old Sun-jin is diagnosed with a rare form of Alzheimer's disease."	korean love story young couple enduring love tested year old sunjin diagnosed rare form alzheimers disease	" korean love story, young couple, enduring love tested, year old sunjin, rare form alzheimers disease"	8.2	"18,164"	70
43	tt0108171	Sniper	1993	"Action, Thriller, War"	Luis Llosa	"Michael Frost Beckner, Crash Leyland"	"Tom Berenger, Billy Zane, J.T. Walsh, Aden Young"	"Tough guy Thomas Beckett is a US Marine working in the Panamanian jungle. His job is to seek out rebels and remove them using his sniper skills. Beckett is notorious for losing his partners on such missions. This time he's accompanied by crack marksman Richard Miller, who's more of an office-type. Together they plan to seek out an important rebel leader, whilst avoiding a rogue marksman who frequents this part of the jungle."	tough guy thomas beckett  marine working panamanian jungle job seek rebel remove using sniper skill beckett notorious losing partner mission time he accompanied crack marksman richard miller who officetype together plan seek important rebel leader whilst avoiding rogue marksman frequents part jungle	" tough guy thomas beckett, marine working panamanian jungle, job seek rebel, sniper skill, notorious losing, partner mission time, accompanied crack, marksman richard, plan seek, important rebel leader whilst avoiding, rogue marksman frequents part"	6.1	"20,793"	64
44	tt0120815	Saving Private Ryan	1998	"Drama, War"	Steven Spielberg	Robert Rodat	"Tom Hanks, Tom Sizemore, Edward Burns, Barry Pepper"	"Opening with the Allied invasion of Normandy on 6 June 1944, members of the 2nd Ranger Battalion under Cpt. Miller fight ashore to secure a beachhead. Amidst the fighting, two brothers are killed in action. Earlier in New Guinea, a third brother is KIA. Their mother, Mrs. Ryan, is to receive all three of the grave telegrams on the same day. The United States Army Chief of Staff, George C. Marshall, is given an opportunity to alleviate some of her grief when he learns of a fourth brother, Private James Ryan, and decides to send out 8 men (Cpt. Miller and select members from 2nd Rangers) to find him and bring him back home to his mother..."	opening allied invasion normandy june member ranger battalion cpt miller fight ashore secure beachhead amidst fighting two brother killed action earlier new guinea third brother kia mother mr ryan receive three grave telegram day united state army chief staff george  marshall given opportunity alleviate grief learns fourth brother private james ryan decides send men cpt miller select member ranger find bring back home mother	" allied invasion, june member ranger battalion, cpt miller fight, ashore secure beachhead, brother killed, earlier new guinea, third brother, mr ryan, telegram day, united state army, chief staff george marshall given, opportunity alleviate grief, brother private james, ryan decides send, men cpt, miller select member, ranger find, home mother"	8.6	"1,032,936"	96.6667
45	tt0277434	We Were Soldiers	2002	"Action, Drama, History"	Randall Wallace	"Harold G. Moore (book), Joseph L. Galloway (book), Randall Wallace (screenplay)"	"Mel Gibson, Madeleine Stowe, Greg Kinnear, Sam Elliott"	"A telling of the 1st Battalion, 7 Cavalry Regiment, 1st Calvary Division's battle against overwhelming odds in the La Drang valley of Vietnam in 1965. Seen through the eyes of the battalion's commander, Lt. Col. Hal Moore (played by Mel Gibson), we see him take command of the battalion and its preparations to go into Vietnam. We also see how the French had, years earlier, been defeated in the same area. The battle was to be the first major engagement between US and NVA forces in Vietnam and showed the use of helicopters as mobility providers and assault support aircraft."	telling battalion cavalry regiment calvary division battle overwhelming odds la drang valley vietnam seen eye battalion commander lt col hal moore played mel gibson see take command battalion preparation go vietnam also see french year earlier defeated area battle first major engagement  nva force vietnam showed use helicopter mobility provider assault support aircraft	" telling battalion, cavalry regiment, calvary division battle overwhelming, seen eye, battalion commander lt, col hal moore, played mel, gibson see take command, battalion preparation, go vietnam, french year, earlier defeated area, first major engagement, nva force vietnam, helicopter mobility provider, assault support aircraft"	7.2	"115,804"	-35
46	tt2119532	Hacksaw Ridge	2016	"Biography, Drama, History"	Mel Gibson	"Robert Schenkkan (screenplay by), Andrew Knight (screenplay by)"	"Andrew Garfield, Richard Pyros, Jacob Warner, Milo Gibson"	"The true story of Desmond T. Doss, the conscientious objector who, at the Battle of Okinawa, won the Medal of Honor for his incredible bravery and regard for his fellow soldiers. We see his upbringing and how this shaped his views, especially his religious view and anti-killing stance. We see Doss's trials and tribulations after enlisting in the US Army and trying to become a medic. Finally, we see the hell on Earth that was Hacksaw Ridge."	true story desmond  dos conscientious objector battle okinawa won medal honor incredible bravery regard fellow soldier see upbringing shaped view especially religious view antikilling stance see dos trial tribulation enlisting  army trying become medic finally see hell earth hacksaw ridge	" true story desmond dos, conscientious objector battle, okinawa won, medal honor, incredible bravery regard fellow, soldier see, shaped view, especially religious view, antikilling stance, see dos trial, tribulation enlisting, army trying become, hell earth, hacksaw ridge"	8.2	"322,841"	100
47	tt4172430	13 Hours	2016	"Action, Drama, History"	Michael Bay	"Chuck Hogan (screenplay), Mitchell Zuckoff (book)"	"John Krasinski, James Badge Dale, Pablo Schreiber, David Denman"	"Libya, 2012. At an unofficial CIA base in Benghazi a group of ex-military contractors are providing security. In the aftermath of Gaddafi's downfall a power vacuum exists and the climate is volatile. Military weapons are freely available. The US Ambassador to Libya, Chris Stevens, makes a visit to the area, staying in a compound near the CIA base. On the night of 11 September, 2012, the Ambassador's compound is attacked by hordes of heavily armed locals. The only forces willing and able to defend it are six CIA contractors."	libya unofficial cia base benghazi group exmilitary contractor providing security aftermath gaddafi downfall power vacuum exists climate volatile military weapon freely available  ambassador libya chris stevens make visit area staying compound near cia base night september ambassador compound attacked horde heavily armed local force willing able defend six cia contractor	" unofficial cia base benghazi, group exmilitary contractor, providing security, aftermath gaddafi downfall, power vacuum, military weapon, freely available ambassador, libya chris stevens, visit area, staying compound, cia base night september, ambassador compound, local force, able defend, cia contractor"	7.3	"92,401"	100
48	tt0120338	Titanic	1997	"Drama, Romance"	James Cameron	James Cameron	"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates"	"84 years later, a 100 year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning."	year later yearold woman named rose dewitt bukater tell story granddaughter lizzy calvert brock lovett lewis bodine bobby buell anatoly mikailavich keldysh life set april ship called titanic young rose board departing ship upperclass passenger mother ruth dewitt bukater fianc caledon hockley meanwhile drifter artist named jack dawson best friend fabrizio de rossi win thirdclass ticket ship game explains whole story departure death titanic first last voyage april morning	" yearold woman, dewitt bukater, tell story, granddaughter lizzy calvert, brock lovett, lewis bodine bobby buell, anatoly mikailavich, keldysh life set, april ship, young rose, board departing ship, upperclass passenger mother ruth, dewitt bukater fianc, caledon hockley, meanwhile drifter artist, named jack, dawson best friend, win thirdclass ticket, ship game, whole story departure death, first last voyage, april morning"	7.8	"893,280"	100
49	tt0281358	A Walk to Remember	2002	"Drama, Romance"	Adam Shankman	"Nicholas Sparks (novel), Karen Janszen (screenplay)"	"Shane West, Mandy Moore, Peter Coyote, Daryl Hannah"	"In North Carolina especially in Beaufort a prank on a girl goes wrong and puts the student in the clinic. Carter, a famous student with no plans for the future, is held responsible and forced to join in after-school community service activities as consequence, which include starring as the lead in the play. And participating in these activities is Jamie Sullivan, the reverend's daughter who has great ambitions and nothing in common with Landon. When Landon decides he wants to take his activities seriously, he asks Jamie for help and begins to spend most of his time with her. But he starts to like her, that he did not expect to do. They relationship, much to the chagrin of Landon's old popular friends and Jamie's strict reverend father. But when a heart-breaking secret becomes known that puts their relationship to the test, it is then that Landon and Jamie realize the true meaning of love and fate."	north carolina especially beaufort prank girl go wrong put student clinic carter famous student no plan future held responsible forced join afterschool community service activity consequence include starring lead play participating activity jamie sullivan reverend daughter great ambition nothing common landon landon decides want take activity seriously asks jamie help begin spend time start like not expect relationship much chagrin landons old popular friend jamies strict reverend father heartbreaking secret becomes known put relationship test landon jamie realize true meaning love fate	" north carolina, prank girl, student clinic carter, famous student, forced join afterschool community, service activity consequence, lead play, participating activity, jamie sullivan, reverend daughter, great ambition nothing, common landon, landon decides, want take, asks jamie, help begin spend time, expect relationship, much chagrin landons, popular friend jamies strict, secret becomes, put relationship, test landon jamie, true meaning, love fate"	7.4	"180,329"	100
50	tt2331047	Rememory	2017	"Drama, Mystery, Sci-Fi"	Mark Palansky	"Mike Vukadinovich, Mark Palansky"	"Peter Dinklage, Matt Ellis, Jordana Largy, Martin Donovan"	"Gordon Dunn, a famed scientific pioneer, is mysteriously found dead just after the unveiling of his newest work, a groundbreaking device able to extract, record and play a person's unfiltered memories. After his death, Gordon's reclusive wife, Carolyn, delves deeper into her own private world when a mysterious man shows up claiming to be from Gordon's past. With questionable motives he takes the machine and uses it to try and solve the mystery, beginning an investigation of memories that lead him down a path of guilt, grief, and betrayal to an unexpected answer."	gordon dunn famed scientific pioneer mysteriously found dead just unveiling newest work groundbreaking device able extract record play person unfiltered memory death gordons reclusive wife carolyn delf deeper private world mysterious man show up claiming gordons past questionable motif take machine us try solve mystery beginning investigation memory lead path guilt grief betrayal unexpected answer	" gordon dunn, scientific pioneer, newest work, groundbreaking device, able extract record play, person unfiltered memory, death gordons, reclusive wife, private world, mysterious man, claiming gordons, questionable motif, take machine, solve mystery beginning, investigation memory, lead path guilt grief, betrayal unexpected"	6.2	"10,093"	96
51	tt0245356	Perfume	2001	Drama	Michael Rymer	"Michael Rymer, L.M. Kit Carson"	"Lysa Apostle, Joanne Baron, Morena Baccarin, Kylie Bax"	"'Perfume' chronicles one week in the lives of over a dozen people involved in the magazine and entertainment business of New York City. The central characters include Italian designer Lorenzo Mancini who learns that he's dying from cancer and decides to get his affairs in order with his wife Irine and his business partner Guido. Lorenzo's son Mario is a recording promoter who's latest client is hip-hop rapper J.B.. Roberta is a designer hard-pressed to fill out a latest dress design for the next Broadway show her group is putting on. Other characters are Jamie, a crafty agent whose latest client, Camille finds success but affects their relationship in ways he never planned and fails to deal with. Leese Hotton is a has-been model/actress trying to make a comeback into the spotlight; Janice Crawford is a wealthy publisher and control freak whose problems escalate with the arrival of her estranged teenage daughter Halley whom Janice abandoned her and everything else for her career years ago."	perfume chronicle week life dozen people involved magazine entertainment business new york city central character include italian designer lorenzo mancini learns he dying cancer decides get affair order wife irine business partner guido lorenzos son mario recording promoter who latest client hiphop rapper   roberta designer hardpressed fill latest dress design next broadway show group putting character jamie crafty agent whose latest client camille find success affect relationship way never planned fails deal leese hotton hasbeen model actress trying make comeback spotlight janice crawford wealthy publisher control freak whose problem escalate arrival estranged teenage daughter halley janice abandoned everything else career year ago	" perfume chronicle week, life dozen people, involved magazine, entertainment business, new york city, central character, italian designer lorenzo mancini learns, dying cancer, decides get affair order, wife irine business, partner guido lorenzos, son mario, recording promoter, latest client hiphop rapper, roberta designer, latest dress design, next broadway show group putting, character jamie, crafty agent, latest client camille find, success affect relationship, planned fails deal, leese hotton hasbeen model, actress trying, make comeback, spotlight janice crawford, publisher control, problem escalate arrival, teenage daughter halley janice abandoned"	3.6	805	95
52	tt2704998	Game Night	2018	"Comedy, Crime, Mystery"	"John Francis Daley, Jonathan Goldstein"	Mark Perez	"Jason Bateman, Rachel McAdams, Kyle Chandler, Sharon Horgan"	A group of friends who meet regularly for game nights find themselves entangled in a real-life mystery.	group friend meet regularly game night find entangled reallife mystery	" group friend, regularly game night find, entangled reallife mystery"	7	"81,967"	95
53	tt0238380	Equilibrium	2002	"Action, Drama, Sci-Fi"	Kurt Wimmer	Kurt Wimmer	"Christian Bale, Dominic Purcell, Sean Bean, Christian Kahrmann"	"In a futuristic world, a strict regime has eliminated war by suppressing emotions: books, art and music are strictly forbidden and feeling is a crime punishable by death. Cleric John Preston (Bale) is a top ranking government agent responsible for destroying those who resist the rules. When he misses a dose of Prozium, a mind-altering drug that hinders emotion, Preston, who has been trained to enforce the strict laws of the new regime, suddenly becomes the only person capable of overthrowing it."	futuristic world strict regime eliminated war suppressing emotion book art music strictly forbidden feeling crime punishable death cleric john preston bale top ranking government agent responsible destroying resist rule miss dose prozium mindaltering drug hinders emotion preston trained enforce strict law new regime suddenly becomes person capable overthrowing	" futuristic world strict regime eliminated, war suppressing, emotion book art, strictly forbidden feeling, crime punishable death, cleric john preston, bale top, ranking government agent, responsible destroying, resist rule, prozium mindaltering, drug hinders, emotion preston trained, strict law, new regime, becomes person, capable overthrowing"	7.5	"284,938"	48.5714
54	tt1086772	Blended	2014	"Comedy, Romance"	Frank Coraci	"Ivan Menchell, Clare Sera"	"Adam Sandler, Drew Barrymore, Kevin Nealon, Terry Crews"	"After a blind date gone horribly wrong, Jim and Lauren agree they never, ever want to see each other again. Well, that's all about to change when the two find themselves and their respective families (including children) all stuck together in one suite at an African Safari vacation spot."	blind date gone horribly wrong jim lauren agree never ever want see well change two find respective family including child stuck together suite african safari vacation spot	" blind date, horribly wrong jim, lauren agree, want see, respective family, child stuck, african safari vacation spot"	6.5	"99,893"	98
55	tt2361509	The Intern	2015	"Comedy, Drama"	Nancy Meyers	Nancy Meyers	"Robert De Niro, Anne Hathaway, Rene Russo, Anders Holm"	"A retired 70-year-old widower, Ben (played by Robert De Niro), is bored with retired life. He applies to a be a senior intern at an online fashion retailer and gets the position. The founder of the company is Jules Ostin (Anne Hathaway), a tireless, driven, demanding, dynamic workaholic. Ben is made her intern, but this is a nominal role - she doesn't intend to give him work and it is just window dressing. However, Ben proves to be quite useful and, more than that, a source of support and wisdom."	retired yearold widower ben played robert de niro bored retired life applies senior intern online fashion retailer get position founder company jules ostin anne hathaway tireless driven demanding dynamic workaholic ben made intern nominal role doesnt intend give work just window dressing however ben prof quite useful source support wisdom	" widower ben, played robert, retired life applies, online fashion retailer get, position founder company, ostin anne hathaway, tireless driven, workaholic ben, nominal role doesnt intend, give work, quite useful source, support wisdom"	7.1	"177,508"	96.6667
56	tt5208216	Wonderstruck	2017	"Drama, Family, Mystery"	Todd Haynes	"Brian Selznick (screenplay by), Brian Selznick (based on the book by)"	"Millicent Simmonds, Julianne Moore, Cory Michael Smith, James Urbaniak"	"Tells the tale of two children separated by fifty years. In 1927, Rose searches for the actress who's life she chronicles in her scrapbook; in 1977, Ben runs away from home to find his father."	tell tale two child separated fifty year rose search actress who life chronicle scrapbook ben run away home find father	" child separated fifty year, rose search, life chronicle scrapbook, ben run, home find"	6.3	"5,491"	100
57	tt0848228	The Avengers	2012	"Action, Adventure, Sci-Fi"	Joss Whedon	"Joss Whedon (screenplay), Zak Penn (story), Joss Whedon (story)"	"Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth"	"Nick Fury is the director of S.H.I.E.L.D., an international peace-keeping agency. The agency is a who's who of Marvel Super Heroes, with Iron Man, The Incredible Hulk, Thor, Captain America, Hawkeye and Black Widow. When global security is threatened by Loki and his cohorts, Nick Fury and his team will need all their powers to save the world from disaster."	nick fury director      international peacekeeping agency agency who marvel super hero iron man incredible hulk thor captain america hawkeye black widow global security threatened loki cohort nick fury team will need power save world disaster	" nick fury director, international peacekeeping agency agency, super hero iron man, incredible hulk thor captain, black widow, global security, loki cohort, nick fury team, need power save, world disaster"	8.1	"1,111,599"	66.6667
